,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PTTG1IP (754),146.47721226127598,-0.19896795986820429,0.049183524642923034,-4.045418894085574,5.222964646739609e-05,0.00016576366960177814
C12orf4 (57102),11.073020067880949,-0.19900636462989318,0.035659248513276134,-5.580778421502686,2.394445243852487e-08,1.4068592927353934e-07
ZNF268 (10795),6.672550230603102,-0.1990359199797277,0.04652357993496202,-4.278172923450247,1.8843361483125838e-05,6.555876195541728e-05
TMEM219 (124446),75.33046171154142,-0.19930958435803167,0.03442586003431677,-5.789531014166492,7.0583223685636316e-09,4.533922415484311e-08
DYNC1I2 (1781),64.33695209848428,-0.19944718610011056,0.030088492247829016,-6.628686624019897,3.3868673497634394e-11,3.2162998133536664e-10
CTSA (5476),127.21361596521719,-0.1995431361058136,0.057094033564215566,-3.4949910463302745,0.0004740776586646806,0.0012410096664214588
CASTOR1 (652968),4.189126203415224,-0.19955602315764312,0.07741488804302961,-2.577747358450272,0.009944667671504316,0.01968702011472988
ZSWIM6 (57688),5.220775389301348,-0.19975134580351506,0.05046033944103948,-3.9585810958904672,7.539634154185123e-05,0.000231280001569516
YEATS4 (8089),31.415357610010382,-0.19986786574348192,0.04666207330437181,-4.283304439555542,1.8413794563877233e-05,6.422014546569927e-05
ZNF658 (26149),1.2023378922918888,-0.1999890127294692,0.07152586817690837,-2.7960375431560895,0.005173339043300276,0.01085052111210558
RNF146 (81847),20.10769061718406,-0.20000168594472661,0.03278872333232173,-6.09970946162376,1.0626143074071528e-09,7.938887176287373e-09
RAB18 (22931),65.33040563714022,-0.20000564564578546,0.03558119513379437,-5.621105330883722,1.8973953899084902e-08,1.1338340002470599e-07
PBRM1 (55193),17.231451612535686,-0.2000188241374404,0.04038833141795516,-4.952391374319549,7.330697902948295e-07,3.3226314474432697e-06
OPTN (10133),35.97648924924289,-0.20034970121153867,0.06709894491184776,-2.985884524335682,0.0028275939565250772,0.006281934705394771
ABR (29),38.62324811758366,-0.20043845157589213,0.0497469233997209,-4.029162767822878,5.597585246440465e-05,0.00017655128816504098
ITGAV (3685),37.54144688482808,-0.20065501423630197,0.07175012593516607,-2.7965806557275634,0.0051646518226609196,0.010835183834499166
RYBP (23429),11.617047797561572,-0.20075606593162534,0.03981786831965811,-5.041858703232285,4.610316660210656e-07,2.168816228933476e-06
CCSER2 (54462),8.54793615712781,-0.20081081250689387,0.04297338301384752,-4.672911426177121,2.96959854178584e-06,1.2074478053317508e-05
UROD (7389),89.32910905430515,-0.200831344454906,0.03952218968079173,-5.08148323959167,3.7449906127984725e-07,1.7922292659427785e-06
ROM1 (6094),3.218269301775568,-0.2010366619416275,0.06674864597682466,-3.0118462929035004,0.002596640423425052,0.005817338742688203
SLC25A46 (91137),20.06738953643023,-0.20106759158333593,0.03264766279895478,-6.158713192473096,7.333840722239915e-10,5.647809728646313e-09
NBPF15 (284565),16.47027637834801,-0.20107476094341428,0.050148461782173005,-4.009589801912792,6.082431810668242e-05,0.00019043387301563886
RMND1 (55005),18.176809419645643,-0.20108219466788824,0.03585056900047638,-5.608898276209124,2.0361865471523383e-08,1.2117193178297268e-07
ATP5MC1 (516),396.7330105518583,-0.2011040205261269,0.03883103152540942,-5.178951282675372,2.2313672640026805e-07,1.1138465341905719e-06
PINX1 (54984),15.295750956576533,-0.20111638226589929,0.04206226277439009,-4.781397124178265,1.74081083145268e-06,7.357142613142104e-06
CYP20A1 (57404),7.070922002986525,-0.2011718051067186,0.03616832347182476,-5.562099256921102,2.6654860590454274e-08,1.5585579463943664e-07
SEC13 (6396),120.26759089399252,-0.20136221821346445,0.03406751997618986,-5.910680271243653,3.4069776437603006e-09,2.331058835774192e-08
TMEM120A (83862),25.895331010258722,-0.20143085737760125,0.04074887952426345,-4.943224445169384,7.684093218914062e-07,3.4708322493685176e-06
SEC24B (10427),11.23052855775051,-0.20163156726093645,0.023271833560003213,-8.664189125496161,4.547379441406452e-18,1.416697421231844e-16
DENND10 (404636),27.150467649971596,-0.20165514660914133,0.03356537965478576,-6.00783154199745,1.880210466627785e-09,1.3448111522649912e-08
CFLAR (8837),35.83724021604206,-0.20166930551824228,0.062037949430062675,-3.2507409959703844,0.001151046670106778,0.0027812844432193824
BNIP3 (664),35.2578765866004,-0.20168774021569744,0.08210156379313338,-2.456563930059585,0.01402728412962243,0.02673187947526209
DCTN1 (1639),67.3178462517232,-0.2018130981850226,0.029082913654020406,-6.939232450567211,3.942359887432716e-12,4.5034319757600975e-11
RBM5 (10181),63.597878711894246,-0.20188186892443147,0.03714994541846339,-5.434244025136492,5.502923014658229e-08,3.0631383616904066e-07
WDR7 (23335),3.5611018437020343,-0.20189892754270136,0.04708024101011823,-4.288400467179222,1.7996441010686813e-05,6.291769707085095e-05
KCTD10 (83892),25.797613891480154,-0.20190807111601797,0.029920898173029058,-6.748061837863529,1.4983309282261422e-11,1.5268059956403947e-10
PDLIM5 (10611),27.523018909574393,-0.20191798937833816,0.06346081044093738,-3.1817745152539794,0.001463757306894255,0.003456361621611899
ERC1 (23085),10.317457860652484,-0.20194705612351446,0.04510978892148355,-4.476790092611965,7.577368412461136e-06,2.8399818272476782e-05
WDR47 (22911),5.808319509513458,-0.2019686796012059,0.043913907201652204,-4.599196301840505,4.241239940018561e-06,1.6748223049712573e-05
VDAC1 (7416),233.86242339937465,-0.20198717663013976,0.029013759008629274,-6.961772053392486,3.360188958044319e-12,3.883432458549168e-11
MORN4 (118812),9.46254637837681,-0.2020110505190698,0.05958962725731263,-3.3900371560770206,0.0006988315116448026,0.0017645971407286032
BTBD10 (84280),23.954728909692676,-0.20214571417862878,0.03656424306977234,-5.528508105388422,3.229655068342851e-08,1.8642359025029916e-07
ADD3 (120),38.66477429164496,-0.20219692682943174,0.062316682738464,-3.2446676867898945,0.001175877610734657,0.002836501094968804
DGKA (1606),31.809231689986444,-0.2024897045870993,0.07370741590134074,-2.7472093833561737,0.006010474942076843,0.012457155796331758
SNRNP35 (11066),21.10362232118016,-0.20259025884004975,0.03357583569971765,-6.033811359213716,1.6013699197545001e-09,1.1569200465174125e-08
ZNF175 (7728),2.958450934580151,-0.20298283339847686,0.06699513619248477,-3.0298144751177714,0.002447040034957565,0.005509947023435375
RPL21 (6144),3042.90254293526,-0.20299645570205171,0.044219993983539645,-4.590603422008937,4.419663923351477e-06,1.739615033401066e-05
LDLRAD3 (143458),8.733336054620507,-0.20299902966516448,0.07292318212540458,-2.783737952028355,0.005373642977136259,0.0112377431535654
FTO (79068),33.03829123450636,-0.2030882737795067,0.03676475757653835,-5.52399327961593,3.3138014329954227e-08,1.910009718089208e-07
SLC38A2 (54407),138.71726561650252,-0.20337770962673343,0.04783756819060065,-4.251422413790132,2.1241709802356955e-05,7.314423620016493e-05
ARPC4-TTLL3 (100526693),7.750524417785011,-0.20351655626165002,0.06817174683725277,-2.985350467071169,0.002832535886293032,0.006290799621234623
SUFU (51684),4.469082010537639,-0.20354826627940437,0.037618412598863706,-5.410868035552163,6.271997987491401e-08,3.439018305210938e-07
TULP3 (7289),16.91749257038264,-0.20359113913548166,0.03942758821284344,-5.163672148456759,2.421516720341352e-07,1.1988941450835762e-06
MLH1 (4292),31.33894929359589,-0.20372556526776328,0.03216178467002413,-6.33439864603168,2.3826873504230703e-10,1.993666846712807e-09
PLPPR2 (64748),12.763324221472478,-0.20378619129863754,0.07085189761751393,-2.8762277109182675,0.004024592592610272,0.008643552810614213
ZBED6 (100381270),1.7579348828374461,-0.20438264272598208,0.07368251955496123,-2.7738280932905544,0.005540094477925171,0.011558238399948705
KIAA0232 (9778),8.114464965120334,-0.20454881159607105,0.03693675000410066,-5.537812925429615,3.062721467661223e-08,1.7782961773926895e-07
ACAD11 (84129),11.017424201443625,-0.20456012467036014,0.0455376427423578,-4.492110534304935,7.052080362028762e-06,2.662730415018477e-05
MBNL1 (4154),47.82213267371996,-0.20473819678180374,0.04580173951962158,-4.470096527536763,7.818430325391854e-06,2.9240743926329106e-05
SLC35D1 (23169),6.250581327169478,-0.20477122916371798,0.045187519216577356,-4.531588206519561,5.854188342657142e-06,2.2448412803125076e-05
BTN3A2 (11118),15.965009685325633,-0.20487408956283432,0.06628696662326686,-3.090714509945958,0.0019967551712080727,0.004574458439023987
ASNSD1 (54529),30.81157346149033,-0.20499033573718342,0.0246115386668145,-8.32903373138497,8.15048438312265e-17,2.0590422406337413e-15
SLC35F5 (80255),28.28512512619708,-0.20513068106200724,0.048909744826274644,-4.194065656867007,2.7399861722313087e-05,9.223391419827963e-05
NR3C1 (2908),19.62527538655856,-0.20523746635311638,0.06990423513429585,-2.9359804303534167,0.0033249529764537637,0.007278788879435791
MORC4 (79710),12.95331350600613,-0.20529319022658682,0.06864743965366592,-2.990544021194587,0.002784809866650205,0.006202280691985565
CDKL3 (51265),1.548987767205281,-0.2053500737261291,0.07083693887081617,-2.8989123047880665,0.0037445961244717196,0.00809625748267346
PPP1R12A (4659),28.18879409725371,-0.20546770706156584,0.03223069994110736,-6.3749067639548915,1.830742922290649e-10,1.5499372409768952e-09
UBE2Q2 (92912),18.15531087824556,-0.20564401449393233,0.03800194174467854,-5.411408076870938,6.253109122828236e-08,3.4310481104164393e-07
SLC36A1 (206358),4.541598937202318,-0.2056473031635866,0.05212213065103186,-3.945489192305599,7.963722421455877e-05,0.00024305928412745489
L3MBTL2 (83746),14.519874604704588,-0.2057826855538938,0.028123850719655143,-7.317016706040073,2.535442986554159e-13,3.5943096438884678e-12
ZMIZ1 (57178),21.87698223678457,-0.2060357411644989,0.05599852075440187,-3.6793068529100936,0.00023386873569593574,0.000648383177894958
TNFAIP8 (25816),22.186883425288467,-0.2060958626433137,0.07000749569649264,-2.943911371102495,0.003240927951669851,0.007116588414838213
ARHGDIA (396),238.45948345912836,-0.20609659266998398,0.030957587123043428,-6.657385533660503,2.7874133422442355e-11,2.69185517918663e-10
RFX5 (5993),36.29526578694016,-0.20620519393197867,0.04411920240490448,-4.673819622565435,2.956490149962926e-06,1.2027383412649178e-05
CNST (163882),8.150762212389294,-0.20629893618924142,0.03826761314478653,-5.390953844147632,7.00846757312695e-08,3.8018404274870354e-07
RNF135 (84282),9.43465181186822,-0.2063949234820733,0.056316784516038505,-3.664891830308492,0.00024744314191593795,0.0006816282972231444
DERPC (113455421),12.691442160536793,-0.20663450565413813,0.037902337594839894,-5.451761520964074,4.987330928486075e-08,2.7919135211880143e-07
MRPL40 (64976),67.24434239183016,-0.20668664576868248,0.039404703831929844,-5.2452277436279875,1.560893967060713e-07,8.020186602589662e-07
TBC1D2B (23102),10.962855991094433,-0.20686405825867948,0.045154001579318585,-4.581300682627146,4.620928880331426e-06,1.81114676453368e-05
MICOS13 (125988),120.13453791364502,-0.20691144847656398,0.03276858862864699,-6.314322866370803,2.7134691628454786e-10,2.248745825051839e-09
CCDC71L (168455),9.66128798020309,-0.20697033085075253,0.06685208924037273,-3.095944093932084,0.0019618734712022546,0.004500432683357442
PITPNC1 (26207),7.205497289449419,-0.20717170196059656,0.07934970079972055,-2.6108693526583044,0.009031238845747882,0.01803959061890137
SRGAP2 (23380),18.427192808491302,-0.20719464692424686,0.040063316923756316,-5.171679801713742,2.3199888622828893e-07,1.1533366264593965e-06
TSPAN14 (81619),33.638878011895876,-0.2072128226684372,0.05492633253879436,-3.772558863675874,0.00016158182894081738,0.0004641355596616336
CEP112 (201134),3.86297895079864,-0.20728874502120492,0.09350731905273653,-2.216818395833781,0.026635503917273356,0.0474228691836342
CALCOCO2 (10241),56.01234443372333,-0.20741565156569952,0.038555743022615656,-5.379630511699273,7.463886846793193e-08,4.035003849548967e-07
RPL39 (6170),5722.8619439878385,-0.20764986796634674,0.04964960378793334,-4.182306647466404,2.885663995108697e-05,9.672465919390495e-05
PPP2CB (5516),57.08639149538901,-0.20769288161542573,0.034927342246447016,-5.946426732098497,2.740591193152793e-09,1.8998539827995e-08
LZTS2 (84445),27.338529147374373,-0.20774460755595966,0.049852338367476816,-4.167198858850124,3.08365477889381e-05,0.00010279283978532887
LRPAP1 (4043),97.6599003530636,-0.2078955049226462,0.04562745058201413,-4.556369077622681,5.204545364305983e-06,2.023291075780999e-05
B3GNT2 (10678),17.205451474581658,-0.20816650377704804,0.05049490589721926,-4.1225248384612145,3.747421884622921e-05,0.00012268817983218221
ARHGEF2 (9181),50.52186787921202,-0.2081962357438139,0.047336646497069895,-4.398204164224035,1.0915027802147372e-05,3.98297449706137e-05
MREG (55686),6.480775173389376,-0.20822622104545357,0.07116445956219891,-2.925986121814927,0.0034336625453107623,0.007492837259728524
ATP6V1D (51382),63.762647561529334,-0.20836986666475835,0.03930904138069812,-5.300812722618924,1.1528830402404741e-07,6.068129631502782e-07
AGA (175),21.95895681190855,-0.2085135066056819,0.04923038080995234,-4.235464019882802,2.28080223616873e-05,7.799255195436846e-05
GPR3 (2827),1.7347277374068488,-0.20860276718052911,0.09453204778429017,-2.206688335542392,0.027335840716782904,0.048505424702765164
PER1 (5187),10.478001329793043,-0.20878289819304516,0.060891539099413854,-3.4287669728987837,0.0006063298755273883,0.0015534185206913294
ABL1 (25),25.764906588593036,-0.20886907656337692,0.036515842136060225,-5.719957814066514,1.0655050466055571e-08,6.646862506802534e-08
ZNF358 (140467),16.254175852158276,-0.20895631174929405,0.05632217303846586,-3.7100186387798817,0.00020724398904677473,0.0005822481274876773
DPY19L1 (23333),19.880884031422184,-0.2090425381943749,0.054731214437765616,-3.8194390594434067,0.0001337554986109451,0.00039075642700202713
BEX3 (27018),189.28417592731228,-0.20923119894799588,0.09208094888899504,-2.2722528543904037,0.023071242574017346,0.04176562562434651
INTU (27152),1.3871244873219548,-0.20937976436974337,0.08159333348298638,-2.566138132025243,0.010283786603554883,0.02030735463089555
POGLUT3 (143888),20.55903043850901,-0.20938748893540465,0.07154977770638493,-2.9264589723067638,0.003428447234041538,0.007485601412386538
RAB11FIP3 (9727),16.390939255602664,-0.20943168729223646,0.042121554489877824,-4.9720787807716045,6.623877602089271e-07,3.0283876600735286e-06
POLR2L (5441),178.68445147981282,-0.2096162341120091,0.0468257914168293,-4.476512361447725,7.587227705774774e-06,2.8430011303502148e-05
ACADSB (36),5.552009662169881,-0.20974855408688722,0.05152043792812892,-4.07117180136331,4.677723313383062e-05,0.00014978596447729148
RPS6KC1 (26750),8.61224813967203,-0.20994259841141338,0.04143133865397372,-5.067241494773127,4.036220852781492e-07,1.9187872594465454e-06
LRRC41 (10489),32.23360036239306,-0.21003954460823052,0.030006451590827533,-6.999812822667645,2.5630469541932523e-12,3.015214342231525e-11
RPLP0 (6175),3132.2564363656898,-0.21007835098021557,0.03262176088984889,-6.43982253715761,1.1961327333707252e-10,1.0452237477192966e-09
MICAL3 (57553),20.0706493932357,-0.2101345841132345,0.05453344194492674,-3.853315995081498,0.00011652884316442762,0.0003438713372602091
AADAT (51166),4.302638520764158,-0.210172313437875,0.08047532535735157,-2.611636703605764,0.009010995384157573,0.01800143596956786
DUSP10 (11221),13.0312743009121,-0.21018045304170951,0.08672025657928872,-2.4236604149059517,0.015364965633482029,0.028997164880427476
C3orf38 (285237),11.505925545398812,-0.2102955746208283,0.0309300613032908,-6.799067501313162,1.0529847567108099e-11,1.1066167803192806e-10
ZNF516 (9658),4.398946945350169,-0.21030414044649307,0.07659617169667442,-2.745622082514913,0.0060396291691606286,0.012507713376595921
VPS33B (26276),9.206005507599409,-0.21047864924246376,0.032770751887423184,-6.422759232547288,1.3382607495706036e-10,1.1578939990912745e-09
ZNF625 (90589),1.1828937215256772,-0.2106146683212633,0.09137712793641158,-2.3048948142452885,0.021172465118886943,0.03866126956262409
USP27X (389856),1.67910647119667,-0.21076204998891845,0.07009098706088891,-3.006977912949447,0.002638589335694897,0.005899960608211965
MSANTD3 (91283),26.813209861635503,-0.21081528317549572,0.046954113613978145,-4.489814990623876,7.128506125739415e-06,2.690298553175871e-05
ACTR2 (10097),181.26139179321115,-0.2109061565758555,0.027766083216275925,-7.595819508753274,3.0585058447663675e-14,5.011880055810501e-13
RNF215 (200312),9.131788028004548,-0.21091469385956557,0.04836561465214135,-4.36083972831776,1.295642461829563e-05,4.6588749471444414e-05
MAP1S (55201),20.404482137886976,-0.21128806641795872,0.0318196476917268,-6.640176172437454,3.1330844791946337e-11,2.9866876352234724e-10
MEX3C (51320),19.709237029495565,-0.21149724955705454,0.04183129857616652,-5.055957064587892,4.2823767842090414e-07,2.0272488776658056e-06
MGAT1 (4245),55.12301748007765,-0.21167699602816634,0.03568429385121825,-5.931937364677311,2.993808407130779e-09,2.0629095792054837e-08
